Day,MSE_mu,Accuracy
Day 0,0.02252056651616906,0.86
Day 1,0.014987652771058905,0.72
Day 2,0.011911760028657124,0.84
Day 3,0.012501776470884927,0.78
Day 4,0.016312447697161732,0.66
Day 5,0.009743766602328181,0.8
Day 6,0.010437679237068603,0.8
Day 7,0.007759416950293398,0.86
Day 8,0.008738181287666716,0.86
Day 9,0.007917178230448147,0.88
Day 10,0.008252612835747263,0.68
Day 11,0.008415565153068912,0.88
Day 12,0.007692715501804667,0.86
Day 13,0.010170762295197693,0.76
Day 14,0.007170093019164861,0.86
Day 15,0.005519020415494966,0.82
Day 16,0.006933600732550832,0.88
Day 17,0.006478747440497384,0.88
Day 18,0.006810496060601669,0.8
Day 19,0.006538462556811398,0.88
