Day,MSE_mu,Accuracy
Day 0,0.024476860568419447,0.74
Day 1,0.01541609050080137,0.74
Day 2,0.01765247455844096,0.66
Day 3,0.011655857814114962,0.74
Day 4,0.016863740387033286,0.68
Day 5,0.01173940184957304,0.82
Day 6,0.013261058055778832,0.68
Day 7,0.012438818641228727,0.84
Day 8,0.010612349996891457,0.78
Day 9,0.00984364019115694,0.78
Day 10,0.007664676409373071,0.84
Day 11,0.009464664101573983,0.82
Day 12,0.010619521540151793,0.72
Day 13,0.008926874922880431,0.66
Day 14,0.008782432734398923,0.8
Day 15,0.008061315955735978,0.76
Day 16,0.007672947008689771,0.78
Day 17,0.008687015807882078,0.84
Day 18,0.0064951260164500865,0.7
Day 19,0.0057245198047541235,0.74
