Day,MSE_mu,Accuracy
Day 0,0.023977703168265918,0.78
Day 1,0.014047193917618793,0.84
Day 2,0.020806100168804503,0.62
Day 3,0.009233633392251537,0.88
Day 4,0.014240371164392612,0.82
Day 5,0.011241173191542735,0.76
Day 6,0.010565200449697847,0.7
Day 7,0.0067369197074769694,0.84
Day 8,0.008680991669491956,0.74
Day 9,0.010532973714038907,0.8
Day 10,0.009796870636200437,0.88
Day 11,0.009970910214741065,0.78
Day 12,0.009493991330556189,0.78
Day 13,0.01168233447089281,0.84
Day 14,0.008220846903786598,0.88
Day 15,0.005562514296027537,0.78
Day 16,0.00582994986806272,0.9
Day 17,0.006012374274233648,0.76
Day 18,0.00928527534940691,0.88
Day 19,0.006367532003249949,0.88
