Day,MSE_mu,Accuracy
Day 0,0.022019964408313462,0.84
Day 1,0.01894478271320936,0.72
Day 2,0.014862985863276007,0.72
Day 3,0.011256386005248874,0.8
Day 4,0.008847513808413515,0.82
Day 5,0.011292361423887403,0.78
Day 6,0.007568763234109594,0.92
Day 7,0.008629553366876463,0.72
Day 8,0.012579578131975175,0.68
Day 9,0.009222453977491843,0.78
Day 10,0.008161017334503695,0.9
Day 11,0.007203380806939213,0.9
Day 12,0.007622452759444353,0.92
Day 13,0.007602367279808816,0.9
Day 14,0.007684003782137743,0.8
Day 15,0.0053182466450687575,0.76
Day 16,0.005998808848435375,0.76
Day 17,0.005975807304156271,0.84
Day 18,0.005386152027514098,0.88
Day 19,0.004682408852094364,0.94
