Day,MSE_mu,Accuracy
Day 0,0.020672095124857855,0.84
Day 1,0.009295477728223828,0.94
Day 2,0.012501453011163914,0.82
Day 3,0.009902841851489116,0.88
Day 4,0.006592980607173044,0.92
Day 5,0.008450888227214197,0.8
Day 6,0.008960220309646272,0.9
Day 7,0.00843452829948066,0.9
Day 8,0.009482929088735397,0.8
Day 9,0.006359330376432491,0.66
Day 10,0.006297370838868455,0.9
Day 11,0.006492571479432948,0.64
Day 12,0.008278186655690042,0.72
Day 13,0.005066302119378209,0.82
Day 14,0.0051595182724913586,0.88
Day 15,0.007081456796349311,0.86
Day 16,0.004608082951997074,0.96
Day 17,0.004284801948499985,0.92
Day 18,0.004096041043851817,0.9
Day 19,0.0036657172700653566,0.88
