Day,MSE_mu,Accuracy
Day 0,0.03054825992130906,0.6
Day 1,0.018367168006196363,0.8
Day 2,0.0150597527838803,0.7
Day 3,0.014438500383885711,0.7
Day 4,0.014623814733091075,0.72
Day 5,0.01214008207498835,0.74
Day 6,0.013533932295163418,0.76
Day 7,0.010767852515988443,0.74
Day 8,0.008332373072300309,0.82
Day 9,0.009089197964611455,0.8
Day 10,0.008357314526340524,0.9
Day 11,0.010434893433605031,0.72
Day 12,0.008702203244160996,0.76
Day 13,0.0060231761772042225,0.86
Day 14,0.005923708937362555,0.84
Day 15,0.005129776819038671,0.9
Day 16,0.006926245554653652,0.74
Day 17,0.009448404090935416,0.7
Day 18,0.005868707960235734,0.9
Day 19,0.005354754072304324,0.78
