Day,MSE_mu,Accuracy
Day 0,0.024806429295800635,0.68
Day 1,0.012791464180850467,0.88
Day 2,0.008569735436609632,0.9
Day 3,0.006188544159227273,0.84
Day 4,0.008241336542165857,0.82
Day 5,0.00650978604311065,0.94
Day 6,0.005658001208270424,0.94
Day 7,0.004638859751484226,0.92
Day 8,0.005495261366536046,0.88
Day 9,0.005638966389842481,0.84
Day 10,0.005070976194649019,0.9
Day 11,0.004903526887075744,0.88
Day 12,0.005568550087996984,0.74
Day 13,0.004629545700659872,0.74
Day 14,0.0033795673894455097,0.88
Day 15,0.004180859712125073,0.9
Day 16,0.005089784095451014,0.86
Day 17,0.003947065061812545,0.9
Day 18,0.003453269287634495,0.84
Day 19,0.00416068681187988,0.94
