Day,MSE_mu,Accuracy
Day 0,0.0234025000433994,0.86
Day 1,0.00899310815313707,0.98
Day 2,0.00824896495081717,0.92
Day 3,0.007176308862985096,0.88
Day 4,0.007278886857734191,0.86
Day 5,0.005992187170842841,0.88
Day 6,0.005820374548894184,0.88
Day 7,0.004639967806046935,0.88
Day 8,0.0039244403834253665,0.98
Day 9,0.0036733889656943774,0.94
Day 10,0.00504421463875472,0.94
Day 11,0.00517241922275923,0.86
Day 12,0.004377146876443919,0.94
Day 13,0.004467412876241609,0.88
Day 14,0.0032059854803210834,0.94
Day 15,0.003394685205029911,0.84
Day 16,0.003941089740535267,0.86
Day 17,0.002584088285063777,0.94
Day 18,0.003311610589665318,0.9
Day 19,0.003802722159842665,0.96
