Day,MSE_mu,Accuracy
Day 0,0.017416781999653196,0.82
Day 1,0.017899288686072642,0.66
Day 2,0.013948842329596494,0.82
Day 3,0.01205123989363949,0.88
Day 4,0.008880132395911428,0.78
Day 5,0.010694605093038264,0.8
Day 6,0.012090616495406445,0.82
Day 7,0.007997146638157966,0.9
Day 8,0.00985925041609792,0.84
Day 9,0.008776507285621217,0.8
Day 10,0.005344364245363305,0.76
Day 11,0.007703172152076381,0.78
Day 12,0.007267776069387653,0.84
Day 13,0.006398870338403549,0.82
Day 14,0.007009381698618957,0.84
Day 15,0.007448385498599507,0.84
Day 16,0.006381289250088668,0.74
Day 17,0.006222997087330391,0.86
Day 18,0.005637021985536212,0.82
Day 19,0.005567392794131248,0.8
