Day,MSE_mu,Accuracy
Day 0,0.01880800284532157,0.8
Day 1,0.019427331338872342,0.72
Day 2,0.013981742154383149,0.72
Day 3,0.010171540712056023,0.82
Day 4,0.009011908225327525,0.78
Day 5,0.010520444390855315,0.76
Day 6,0.00885200875460094,0.78
Day 7,0.008719408197758032,0.74
Day 8,0.010668904538506916,0.8
Day 9,0.008882385579825377,0.92
Day 10,0.005712341272390057,0.8
Day 11,0.01046696809440584,0.82
Day 12,0.006493663336893151,0.86
Day 13,0.007418006224802358,0.84
Day 14,0.006893309606840688,0.9
Day 15,0.0038092561587567634,0.86
Day 16,0.006340382234382725,0.82
Day 17,0.0074125508507732404,0.86
Day 18,0.0049236404599269645,0.84
Day 19,0.0045166010631872335,0.94
