Day,MSE_mu,Accuracy
Day 0,0.02674506899910724,0.72
Day 1,0.018127291233037576,0.7
Day 2,0.010597311869002366,0.8
Day 3,0.013549640075641614,0.76
Day 4,0.00854398703530243,0.8
Day 5,0.008936871392353907,0.84
Day 6,0.00756857200360462,0.76
Day 7,0.0061626302354373125,0.9
Day 8,0.008589584725909746,0.78
Day 9,0.008627546746661283,0.86
Day 10,0.004599431537343727,0.94
Day 11,0.009163169096291005,0.9
Day 12,0.0064103857023870585,0.94
Day 13,0.004772312848646425,0.8
Day 14,0.005618707600613383,0.94
Day 15,0.005195122320317946,0.9
Day 16,0.005749505703422433,0.84
Day 17,0.006556685499220744,0.9
Day 18,0.006049584530060424,0.9
Day 19,0.0038819628640928824,0.76
