Day,MSE_mu,Accuracy
Day 0,0.023510033379010562,0.78
Day 1,0.022672540182533136,0.6
Day 2,0.014357906322161426,0.86
Day 3,0.01142129014984107,0.9
Day 4,0.014488642556996353,0.74
Day 5,0.012587636307560827,0.74
Day 6,0.016162346804905345,0.74
Day 7,0.013684651259944556,0.7
Day 8,0.013108364679161601,0.68
Day 9,0.013290485898196768,0.72
Day 10,0.012015060351832224,0.76
Day 11,0.009768456530145847,0.76
Day 12,0.007605686169928927,0.72
Day 13,0.010128292917970912,0.68
Day 14,0.008731698881326216,0.84
Day 15,0.007257161040635167,0.84
Day 16,0.008652050858288659,0.76
Day 17,0.007170551302302335,0.78
Day 18,0.007526101295597513,0.86
Day 19,0.0067627117909356445,0.84
