Day,MSE_mu,Accuracy
Day 0,0.04194914855431141,0.66
Day 1,0.02401241135917613,0.74
Day 2,0.018159327000744786,0.6
Day 3,0.013039090398662514,0.86
Day 4,0.017825107309797816,0.76
Day 5,0.02096046218410751,0.58
Day 6,0.01735754039223906,0.8
Day 7,0.01764585527067807,0.76
Day 8,0.018729814472698857,0.78
Day 9,0.012692969062611794,0.8
Day 10,0.014368213088750173,0.8
Day 11,0.01293085454714703,0.72
Day 12,0.00957772260583641,0.8
Day 13,0.012765728871242957,0.66
Day 14,0.014738227194926805,0.82
Day 15,0.008717045414374697,0.82
Day 16,0.007536108552470018,0.76
Day 17,0.011479388502473329,0.74
Day 18,0.012117915421837612,0.86
Day 19,0.009403463990565375,0.76
