Day,MSE_mu,Accuracy
Day 0,0.03712105561958761,0.58
Day 1,0.04106388807779988,0.5
Day 2,0.027567233968684716,0.52
Day 3,0.024683748254260746,0.68
Day 4,0.026538201530313194,0.66
Day 5,0.024880051629561833,0.62
Day 6,0.017265381174492604,0.62
Day 7,0.020157449760368634,0.7
Day 8,0.011866050448042825,0.84
Day 9,0.01942977732857131,0.68
Day 10,0.022055698407914867,0.64
Day 11,0.017403708569454612,0.78
Day 12,0.01751787291661691,0.76
Day 13,0.018728591317720002,0.76
Day 14,0.022909961775957097,0.62
Day 15,0.01639358308051195,0.72
Day 16,0.011652169245687153,0.66
Day 17,0.014522952693167456,0.82
Day 18,0.01336759930703931,0.74
Day 19,0.013658886474651492,0.66
