Day,MSE_mu,Accuracy
Day 0,0.033191358052360315,0.7
Day 1,0.022982967426568558,0.76
Day 2,0.016023106202451544,0.82
Day 3,0.012368963234821522,0.76
Day 4,0.012910151433608115,0.66
Day 5,0.013497154275165757,0.74
Day 6,0.008432200936884737,0.74
Day 7,0.010433949918741019,0.78
Day 8,0.009103636641849435,0.88
Day 9,0.009577870828301641,0.84
Day 10,0.011277473605827074,0.78
Day 11,0.010009105318763553,0.64
Day 12,0.008284342880391319,0.6
Day 13,0.007939630448305363,0.74
Day 14,0.010277393462455505,0.8
Day 15,0.0074674523785245904,0.8
Day 16,0.009725481278368186,0.68
Day 17,0.007115422624881666,0.72
Day 18,0.006895236621352148,0.76
Day 19,0.009506488833347903,0.72
