Day,MSE_mu,Accuracy
Day 0,0.03428812103623698,0.72
Day 1,0.01687129551851182,0.78
Day 2,0.01404811940481697,0.74
Day 3,0.012990582020703438,0.88
Day 4,0.0141697847159769,0.74
Day 5,0.011997469643786611,0.74
Day 6,0.010532027845475814,0.8
Day 7,0.010272185711614297,0.82
Day 8,0.007456324388712244,0.84
Day 9,0.006720815688616246,0.9
Day 10,0.007353412809117344,0.78
Day 11,0.006163408163708603,0.84
Day 12,0.00542329555096525,0.8
Day 13,0.006092592419116507,0.86
Day 14,0.009913226920756297,0.68
Day 15,0.006136237914487468,0.74
Day 16,0.00551875662347747,0.76
Day 17,0.005793819857245461,0.9
Day 18,0.004457130359787439,0.86
Day 19,0.0064014304241703564,0.86
