Day,MSE_mu,Accuracy
Day 0,0.029488693816120976,0.76
Day 1,0.020444680434395495,0.78
Day 2,0.01608613357974873,0.74
Day 3,0.010943195076649278,0.78
Day 4,0.013097673241191491,0.76
Day 5,0.010475456696656765,0.8
Day 6,0.009240006884040133,0.88
Day 7,0.006841391810317287,0.88
Day 8,0.00743351103571469,0.74
Day 9,0.00870046969288185,0.86
Day 10,0.0076189596044672235,0.88
Day 11,0.005785083075581203,0.84
Day 12,0.004983851218250524,0.7
Day 13,0.005423804020646881,0.86
Day 14,0.0032352473061600657,0.84
Day 15,0.005341264808610614,0.8
Day 16,0.00507075765909599,0.86
Day 17,0.005105556693415311,0.88
Day 18,0.003649268110074926,0.86
Day 19,0.004584217456851141,0.9
