Day,MSE_mu,Accuracy
Day 0,0.021843752206853858,0.78
Day 1,0.018431935743521935,0.66
Day 2,0.016655184126808043,0.74
Day 3,0.011484729005306983,0.78
Day 4,0.010983389634418252,0.76
Day 5,0.00841698258396939,0.82
Day 6,0.009529412415374021,0.8
Day 7,0.006781157650362071,0.78
Day 8,0.006960412653964615,0.74
Day 9,0.007936933553417767,0.76
Day 10,0.0057163191438949455,0.82
Day 11,0.005461919268221668,0.88
Day 12,0.006309110618144815,0.88
Day 13,0.0074083442378027435,0.68
Day 14,0.005674137816500593,0.84
Day 15,0.0045560352833904595,0.94
Day 16,0.005416489178109648,0.86
Day 17,0.00303145437433155,0.84
Day 18,0.005417637039159487,0.78
Day 19,0.006522419205232987,0.76
