Day,MSE_mu,Accuracy
Day 0,0.022115749852426845,0.84
Day 1,0.013618169801839781,0.74
Day 2,0.010604297562119929,0.76
Day 3,0.01312621918526197,0.74
Day 4,0.014323420516083084,0.72
Day 5,0.009472445890262674,0.76
Day 6,0.008064048145963005,0.76
Day 7,0.014261568515258808,0.8
Day 8,0.010873995936389496,0.76
Day 9,0.011189748533723062,0.78
Day 10,0.010385948321782537,0.74
Day 11,0.008746907333956755,0.76
Day 12,0.008285470476775662,0.8
Day 13,0.01206794885148198,0.84
Day 14,0.007376008877775452,0.88
Day 15,0.010610452962429458,0.82
Day 16,0.010834624417424584,0.82
Day 17,0.00963234748656081,0.84
Day 18,0.004071440353964389,0.88
Day 19,0.00822906434657743,0.74
