Day,MSE_mu,Accuracy
Day 0,0.03151749665909686,0.78
Day 1,0.012849253667049438,0.8
Day 2,0.01556288663317982,0.74
Day 3,0.010375568892775007,0.84
Day 4,0.008482249755900917,0.8
Day 5,0.010757754009376792,0.8
Day 6,0.009152901845928062,0.7
Day 7,0.00997683662211228,0.88
Day 8,0.005047906340477277,0.74
Day 9,0.008306806565254964,0.7
Day 10,0.00711490117373619,0.92
Day 11,0.00641629991695976,0.78
Day 12,0.006923382847603929,0.84
Day 13,0.007031267524649545,0.84
Day 14,0.00762077720014597,0.78
Day 15,0.006216588207688866,0.9
Day 16,0.0054666967724864455,0.86
Day 17,0.00708892022874334,0.92
Day 18,0.006057294569067292,0.7
Day 19,0.006266487474392626,0.78
