Day,MSE_mu,Accuracy
Day 0,0.05438368124078171,0.32
Day 1,0.030236520536071246,0.58
Day 2,0.016451729608634908,0.76
Day 3,0.01618829366520301,0.68
Day 4,0.01663989968442849,0.56
Day 5,0.023668812342271552,0.52
Day 6,0.02022841151022224,0.62
Day 7,0.01835292512160905,0.62
Day 8,0.024270478154497885,0.54
Day 9,0.011679677115671971,0.74
Day 10,0.019023955217695475,0.7
Day 11,0.029203627152783365,0.4
Day 12,0.01813180727807371,0.48
Day 13,0.022000019611980306,0.66
Day 14,0.02047330807099944,0.52
Day 15,0.018556985086498317,0.5
Day 16,0.016239798139736906,0.64
Day 17,0.014350517494220146,0.76
Day 18,0.014791398410278411,0.58
Day 19,0.015334904785112714,0.64
