Day,MSE_mu,Accuracy
Day 0,0.022685723636033397,0.76
Day 1,0.02242098056852221,0.72
Day 2,0.012481133106630606,0.82
Day 3,0.027675292864869833,0.46
Day 4,0.015597544134752006,0.86
Day 5,0.01438913228480154,0.84
Day 6,0.013081067805751403,0.84
Day 7,0.008979684238481899,0.72
Day 8,0.007982680568884494,0.82
Day 9,0.00956831701811032,0.92
Day 10,0.01022510661885757,0.84
Day 11,0.006955294319641857,0.76
Day 12,0.008334693867618452,0.88
Day 13,0.00603661170634264,0.84
Day 14,0.006419558766025487,0.88
Day 15,0.005638703109349053,0.8
Day 16,0.0076966308128693,0.84
Day 17,0.005846085637084819,0.84
Day 18,0.006688405749644966,0.94
Day 19,0.004094961655507149,0.84
