Day,MSE_mu,Accuracy
Day 0,0.017053632126653628,0.86
Day 1,0.014022514897204304,0.9
Day 2,0.00780034331581351,0.86
Day 3,0.006696714542846843,0.88
Day 4,0.009089296818730894,0.86
Day 5,0.006311257664846508,0.94
Day 6,0.006840133282832534,0.86
Day 7,0.007249931754031918,0.96
Day 8,0.007766202041391541,0.78
Day 9,0.0067307423167415475,0.86
Day 10,0.007144677820044054,0.82
Day 11,0.006243906022021388,0.86
Day 12,0.005632171695536579,0.94
Day 13,0.005095097938430904,0.86
Day 14,0.0040553361175903945,0.82
Day 15,0.004967792314393917,0.8
Day 16,0.005530027065401794,0.92
Day 17,0.005669126474805796,0.9
Day 18,0.004102657111300634,0.9
Day 19,0.004106346216744991,0.88
