Day,MSE_mu,Accuracy
Day 0,0.02364397187374832,0.82
Day 1,0.025348945662105,0.68
Day 2,0.010575042054786168,0.76
Day 3,0.014354055039158676,0.72
Day 4,0.01179245407270045,0.86
Day 5,0.012514545191401136,0.74
Day 6,0.012443491968240301,0.66
Day 7,0.010846097961634946,0.8
Day 8,0.011821771722871115,0.68
Day 9,0.009908059053700768,0.82
Day 10,0.007957298244274023,0.82
Day 11,0.007674866686961645,0.84
Day 12,0.009467902699140239,0.8
Day 13,0.009583418788159475,0.82
Day 14,0.007993401519749378,0.76
Day 15,0.006988512682959036,0.76
Day 16,0.008202174174025051,0.78
Day 17,0.00775415108383778,0.82
Day 18,0.007464997384308907,0.8
Day 19,0.0053966254276563335,0.84
