Day,MSE_mu,Accuracy
Day 0,0.02204396086293902,0.76
Day 1,0.018397437844398516,0.7
Day 2,0.012179227722618667,0.8
Day 3,0.010127772129202668,0.86
Day 4,0.010769274337130473,0.82
Day 5,0.0070973202444808295,0.84
Day 6,0.008054101784253247,0.88
Day 7,0.006913097734866894,0.8
Day 8,0.008332462458895896,0.82
Day 9,0.006697857761338682,0.9
Day 10,0.005086290386232396,0.8
Day 11,0.00540443094277177,0.8
Day 12,0.008767217555861972,0.82
Day 13,0.004957418189706848,0.82
Day 14,0.006213379385141155,0.8
Day 15,0.004172347075161773,0.82
Day 16,0.004145376701387767,0.86
Day 17,0.005358959439508813,0.86
Day 18,0.005762163306503635,0.86
Day 19,0.005609031492684219,0.9
