Day,MSE_mu,Accuracy
Day 0,0.01962394309392002,0.78
Day 1,0.010270182449502795,0.68
Day 2,0.008140972339252832,0.72
Day 3,0.013794018801965442,0.66
Day 4,0.009815650205646705,0.8
Day 5,0.006940674033371724,0.76
Day 6,0.01024823015565813,0.7
Day 7,0.008006737503512648,0.82
Day 8,0.008665764326686462,0.7
Day 9,0.006783226997465707,0.84
Day 10,0.008801297919996672,0.88
Day 11,0.0074036424630327625,0.84
Day 12,0.006797061648368509,0.86
Day 13,0.006960676069858206,0.7
Day 14,0.0057912438803721785,0.78
Day 15,0.006095066717551491,0.86
Day 16,0.007910304908119784,0.8
Day 17,0.005468657865436203,0.76
Day 18,0.006451407062437988,0.76
Day 19,0.0050926069777495996,0.88
