Day,MSE_mu,Accuracy
Day 0,0.02056527104725542,0.82
Day 1,0.009938230286880574,0.78
Day 2,0.007961568933916476,0.82
Day 3,0.009170479810190773,0.62
Day 4,0.0057921936421573275,0.74
Day 5,0.005451641241952122,0.88
Day 6,0.010222317223668956,0.76
Day 7,0.007441133852638205,0.78
Day 8,0.006189767351056706,0.84
Day 9,0.007313263369282189,0.84
Day 10,0.005285068867681611,0.9
Day 11,0.005742741322619647,0.86
Day 12,0.005266689646007573,0.78
Day 13,0.005323128190432881,0.72
Day 14,0.004798172079055906,0.82
Day 15,0.005798201286889289,0.78
Day 16,0.0052728522272687825,0.82
Day 17,0.003431236948510211,0.9
Day 18,0.004132551341465545,0.88
Day 19,0.005575637647383703,0.82
