Day,MSE_mu,Accuracy
Day 0,0.026799249901806956,0.8
Day 1,0.011232206133188443,0.84
Day 2,0.015182173808748495,0.74
Day 3,0.010240006396086075,0.78
Day 4,0.008074150601398242,0.94
Day 5,0.010809515715975925,0.76
Day 6,0.009556473612482108,0.82
Day 7,0.009049439873508612,0.8
Day 8,0.008486117035434367,0.7
Day 9,0.006896637637901795,0.9
Day 10,0.005950116471224629,0.92
Day 11,0.006536907443396162,0.92
Day 12,0.007889239001601206,0.82
Day 13,0.009083299824782,0.82
Day 14,0.008618167661552332,0.88
Day 15,0.006909813930190364,0.82
Day 16,0.0055512766071942,0.82
Day 17,0.005394561415146738,0.9
Day 18,0.0056953758497642415,0.8
Day 19,0.006537764903248801,0.88
