Day,MSE_mu,Accuracy
Day 0,0.02138165156118799,0.78
Day 1,0.010564783349872604,0.8
Day 2,0.010956146694907378,0.84
Day 3,0.01084303867899323,0.7
Day 4,0.0151403539116165,0.6
Day 5,0.008381880025353401,0.84
Day 6,0.00908453016125356,0.94
Day 7,0.011405581865681535,0.86
Day 8,0.007631171879972604,0.88
Day 9,0.008480688002537795,0.86
Day 10,0.0071114952115829974,0.9
Day 11,0.0058209228189018206,0.92
Day 12,0.004977904505552251,0.88
Day 13,0.0061149949881677945,0.8
Day 14,0.005897965008826686,0.84
Day 15,0.005582232767490347,0.86
Day 16,0.005802354763196728,0.8
Day 17,0.006600983495470284,0.76
Day 18,0.005342941616366004,0.9
Day 19,0.005559851478288269,0.74
