Day,MSE_mu,Accuracy
Day 0,0.05526965030161573,0.52
Day 1,0.042554903516129346,0.5
Day 2,0.011468206919247168,0.82
Day 3,0.022928229872623933,0.64
Day 4,0.022360884801482305,0.64
Day 5,0.014086864936709813,0.72
Day 6,0.018533021086199006,0.62
Day 7,0.016241941870848722,0.7
Day 8,0.021525379023921144,0.66
Day 9,0.020714877323321387,0.7
Day 10,0.016569245259001022,0.58
Day 11,0.015371458931346648,0.82
Day 12,0.016600916791089618,0.72
Day 13,0.019711205297965665,0.68
Day 14,0.009341582283797424,0.8
Day 15,0.014495313326353388,0.78
Day 16,0.016112291861257858,0.88
Day 17,0.012726891576217052,0.74
Day 18,0.010417730974481454,0.7
Day 19,0.013308993622294004,0.76
