Day,MSE_mu,Accuracy
Day 0,0.023002628548573944,0.8
Day 1,0.018399988013564284,0.66
Day 2,0.011889536934754131,0.76
Day 3,0.009811018414099803,0.8
Day 4,0.012125204793891071,0.8
Day 5,0.009989346578352074,0.9
Day 6,0.009699170320652883,0.86
Day 7,0.01046875883671617,0.84
Day 8,0.010699118672513523,0.86
Day 9,0.006118483899785614,0.76
Day 10,0.006358360657481115,0.9
Day 11,0.006518217097914695,0.8
Day 12,0.00815289222323721,0.82
Day 13,0.004388211260619167,0.88
Day 14,0.004028466885801456,0.8
Day 15,0.004921608956504717,0.92
Day 16,0.004530675615435144,0.84
Day 17,0.005563814157907018,0.88
Day 18,0.0029543064038207974,0.84
Day 19,0.005552399771906759,0.86
