Day,MSE_mu,Accuracy
Day 0,0.02321329137053492,0.82
Day 1,0.01672681645183037,0.8
Day 2,0.011815838243945859,0.72
Day 3,0.010744422000223791,0.64
Day 4,0.007825410785876851,0.84
Day 5,0.011698947599517324,0.78
Day 6,0.008438201029572977,0.78
Day 7,0.010352354399915152,0.82
Day 8,0.006820304938578498,0.9
Day 9,0.004589066189573039,0.9
Day 10,0.004623534029851856,0.9
Day 11,0.005698382283928564,0.72
Day 12,0.006486146801420431,0.9
Day 13,0.007027055214495003,0.78
Day 14,0.006166694847159871,0.84
Day 15,0.005326133991968089,0.7
Day 16,0.004483500186001871,0.82
Day 17,0.005143451408776473,0.86
Day 18,0.0039888437320587024,0.86
Day 19,0.0042375720816005815,0.94
