Day,MSE_mu,Accuracy
Day 0,0.015284627858218427,0.82
Day 1,0.013842053119553175,0.86
Day 2,0.009629948543645087,0.82
Day 3,0.008840554033037054,0.74
Day 4,0.00831294467594618,0.78
Day 5,0.008040188221403287,0.84
Day 6,0.00817238487792095,0.84
Day 7,0.008202282642095132,0.76
Day 8,0.007070395353498078,0.92
Day 9,0.007365883447068264,0.82
Day 10,0.009095274829607864,0.72
Day 11,0.00766398090805998,0.84
Day 12,0.00799049538375807,0.84
Day 13,0.008869912711534875,0.8
Day 14,0.0074481878686188385,0.78
Day 15,0.006485230208359348,0.78
Day 16,0.00641481020133843,0.68
Day 17,0.0042307437187798285,0.9
Day 18,0.00521266375167514,0.86
Day 19,0.00529457270836751,0.9
