Day,MSE_mu,Accuracy
Day 0,0.03454570012004376,0.7
Day 1,0.013040597521238567,0.86
Day 2,0.013078116468403837,0.8
Day 3,0.013641509871466131,0.74
Day 4,0.01116416111684273,0.68
Day 5,0.009188862810838019,0.82
Day 6,0.008379769859247448,0.88
Day 7,0.005820163375798819,0.86
Day 8,0.0074436448662833716,0.8
Day 9,0.008563531267026414,0.74
Day 10,0.007659911260419508,0.88
Day 11,0.006442802132742476,0.88
Day 12,0.00816161807825019,0.84
Day 13,0.006991441727514741,0.82
Day 14,0.005408619630362738,0.84
Day 15,0.007821854464465611,0.88
Day 16,0.005622420892722442,0.78
Day 17,0.005103237084271342,0.88
Day 18,0.0055398092752348025,0.8
Day 19,0.005529400567678467,0.88
