Day,MSE_mu,Accuracy
Day 0,0.023805651680952482,0.74
Day 1,0.020067106381627262,0.66
Day 2,0.009608235651715966,0.78
Day 3,0.013606918658283411,0.74
Day 4,0.012852629247852037,0.84
Day 5,0.012174672402670545,0.72
Day 6,0.008713341822318388,0.82
Day 7,0.010565298321159572,0.84
Day 8,0.006450678783888972,0.84
Day 9,0.005793055190843358,0.86
Day 10,0.009203014108097521,0.76
Day 11,0.005792677105678088,0.84
Day 12,0.007148630031168851,0.86
Day 13,0.0077945336269191244,0.76
Day 14,0.006118494944060482,0.92
Day 15,0.006010667685811918,0.88
Day 16,0.006201704274339642,0.86
Day 17,0.005106958114090834,0.78
Day 18,0.005942826341870177,0.84
Day 19,0.006323630062099673,0.74
