Day,MSE_mu,Accuracy
Day 0,0.028931591491709308,0.78
Day 1,0.010590355472888797,0.88
Day 2,0.010254711043388359,0.9
Day 3,0.008519932409085322,0.9
Day 4,0.009250462125402354,0.68
Day 5,0.008007938703764197,0.72
Day 6,0.008637805121816397,0.92
Day 7,0.008101764090095068,0.92
Day 8,0.006840050705535107,0.78
Day 9,0.008849668688703563,0.72
Day 10,0.006117487399959835,0.74
Day 11,0.00930756945835307,0.86
Day 12,0.007815021113901362,0.88
Day 13,0.006952473694086253,0.84
Day 14,0.0055523193112535256,0.92
Day 15,0.005705306685704712,0.88
Day 16,0.005438801443007243,0.9
Day 17,0.004008398117606112,0.94
Day 18,0.0038369726508576518,0.88
Day 19,0.005033067052134657,0.92
