Day,MSE_mu,Accuracy
Day 0,0.03363456911327262,0.7
Day 1,0.02129087161954217,0.74
Day 2,0.015633852914629393,0.7
Day 3,0.013329509473226584,0.74
Day 4,0.013597938822063066,0.72
Day 5,0.013767500797722319,0.76
Day 6,0.011691683530127993,0.88
Day 7,0.01464513609460746,0.78
Day 8,0.012435058657583563,0.72
Day 9,0.0118127728838922,0.92
Day 10,0.008672266423494317,0.76
Day 11,0.010324056782868997,0.82
Day 12,0.006718033490424136,0.78
Day 13,0.008308932627592604,0.82
Day 14,0.006969887763330457,0.84
Day 15,0.006692728378111705,0.68
Day 16,0.006353352395691319,0.78
Day 17,0.007460853653058586,0.86
Day 18,0.0055810891493253394,0.78
Day 19,0.006559527657515501,0.72
