Day,MSE_mu,Accuracy
Day 0,0.028095770238648725,0.84
Day 1,0.01923307311047818,0.7
Day 2,0.014518332048161744,0.74
Day 3,0.01038138352608064,0.86
Day 4,0.007803039696951801,0.76
Day 5,0.01080110304902198,0.88
Day 6,0.007411676863921358,0.92
Day 7,0.009722167598018328,0.86
Day 8,0.00904222126348202,0.72
Day 9,0.007473154694339953,0.8
Day 10,0.009705739402058997,0.76
Day 11,0.0075643744516905925,0.76
Day 12,0.00623161130996265,0.76
Day 13,0.005711443587067607,0.82
Day 14,0.006540831091049615,0.86
Day 15,0.006726668497763325,0.84
Day 16,0.004351053999747265,0.84
Day 17,0.006877983919939434,0.86
Day 18,0.005966795663763714,0.8
Day 19,0.005482054235312425,0.8
