Day,MSE_mu,Accuracy
Day 0,0.013625194762457526,0.86
Day 1,0.014998390208544174,0.76
Day 2,0.009966232483174756,0.88
Day 3,0.009951621587875124,0.76
Day 4,0.012611205467130208,0.8
Day 5,0.008648173620921745,0.82
Day 6,0.00949120713231749,0.76
Day 7,0.004949447367030168,0.88
Day 8,0.006561137026176366,0.8
Day 9,0.0065446347668351645,0.86
Day 10,0.005399728447791164,0.92
Day 11,0.004746660258359809,0.84
Day 12,0.00563893857775761,0.76
Day 13,0.005342940585931558,0.8
Day 14,0.006173917810208163,0.88
Day 15,0.004696205829132604,1.0
Day 16,0.0044320495546844715,0.86
Day 17,0.003773085490104054,0.8
Day 18,0.00477659976108,0.8
Day 19,0.004437394900471929,0.96
