Day,MSE_mu,Accuracy
Day 0,0.03358412481964418,0.64
Day 1,0.0181159070696251,0.74
Day 2,0.015318589506938384,0.72
Day 3,0.01118414644321537,0.84
Day 4,0.009049354869138687,0.88
Day 5,0.00903808536077664,0.78
Day 6,0.010140353015684302,0.72
Day 7,0.008583572065476705,0.84
Day 8,0.011102209694792255,0.64
Day 9,0.011050319671463247,0.84
Day 10,0.007497740023932587,0.8
Day 11,0.008401583730040477,0.8
Day 12,0.007832167526334859,0.86
Day 13,0.004762101190645414,0.88
Day 14,0.006862999797461605,0.8
Day 15,0.010507778787306375,0.92
Day 16,0.007136281042185186,0.76
Day 17,0.004759289374655059,0.92
Day 18,0.006174788193331752,0.84
Day 19,0.0050122371278712805,0.86
