Day,MSE_mu,Accuracy
Day 0,0.015138432103918189,0.86
Day 1,0.008591342135898617,0.92
Day 2,0.009426200504228247,0.76
Day 3,0.00712529043523934,0.86
Day 4,0.008019825816081698,0.88
Day 5,0.006764272395501942,0.88
Day 6,0.005968142760527571,0.82
Day 7,0.0072169282734986795,0.96
Day 8,0.0058089161993645005,0.88
Day 9,0.006838038931202037,0.82
Day 10,0.003718348066797965,0.92
Day 11,0.005055129008942392,0.92
Day 12,0.003476690917302248,0.88
Day 13,0.003548832666010017,0.9
Day 14,0.005897021030401987,0.84
Day 15,0.0032879531449123644,0.96
Day 16,0.004680836797697138,0.88
Day 17,0.002758261625633202,0.82
Day 18,0.0029084298818734884,0.92
Day 19,0.0032520999001336977,0.86
