Day,MSE_mu,Accuracy
Day 0,0.032504929051381595,0.64
Day 1,0.0192859942209885,0.76
Day 2,0.012798275922624424,0.78
Day 3,0.013547710136982052,0.8
Day 4,0.01622626277545266,0.72
Day 5,0.01602773279987345,0.82
Day 6,0.011536881769320538,0.8
Day 7,0.010133621384948357,0.88
Day 8,0.010509119156730959,0.82
Day 9,0.009787570844180965,0.9
Day 10,0.010217980771450778,0.92
Day 11,0.006363651718429427,0.84
Day 12,0.008404280846393277,0.84
Day 13,0.00811326376078469,0.84
Day 14,0.006978991966071935,0.82
Day 15,0.006189709849757567,0.84
Day 16,0.004788527121747977,0.92
Day 17,0.006318363035113938,0.9
Day 18,0.006926628688186037,0.76
Day 19,0.006018125861797097,0.84
