Day,MSE_mu,Accuracy
Day 0,0.021822547364452143,0.7
Day 1,0.017137574065526726,0.78
Day 2,0.00922790742432236,0.84
Day 3,0.010444028454443376,0.96
Day 4,0.009345676970335712,0.76
Day 5,0.01062580015509434,0.76
Day 6,0.007165706879467123,0.92
Day 7,0.009108462256408417,0.84
Day 8,0.00668528258958465,0.76
Day 9,0.008501649475432057,0.8
Day 10,0.008282035736224574,0.84
Day 11,0.006025247252362383,0.86
Day 12,0.005985817628550642,0.86
Day 13,0.005282296367816811,0.78
Day 14,0.0067945896477640405,0.88
Day 15,0.004092739878891457,0.82
Day 16,0.005906875242003156,0.9
Day 17,0.0039050181605865177,0.8
Day 18,0.00479421602315629,0.9
Day 19,0.004767365710869616,0.76
