Day,MSE_mu,Accuracy
Day 0,0.029862509451787762,0.66
Day 1,0.01590002494723109,0.82
Day 2,0.01845327139692982,0.7
Day 3,0.013370780172838425,0.84
Day 4,0.01020483254422781,0.82
Day 5,0.013899147745779078,0.72
Day 6,0.008712151867877205,0.7
Day 7,0.009328988110361112,0.86
Day 8,0.011227856731649798,0.78
Day 9,0.006450604973420621,0.92
Day 10,0.008818967194510887,0.8
Day 11,0.009312063939472166,0.72
Day 12,0.008833533755367993,0.74
Day 13,0.004456065602220894,0.88
Day 14,0.005372371647174065,0.82
Day 15,0.005423577677299338,0.8
Day 16,0.006107385189656089,0.86
Day 17,0.004300047619881176,0.9
Day 18,0.004589542355383554,0.82
Day 19,0.007360282293644867,0.78
