Day,MSE_mu,Accuracy
Day 0,0.01792807111770156,0.8
Day 1,0.013147921207098378,0.72
Day 2,0.012068422591738494,0.86
Day 3,0.010816448553964424,0.8
Day 4,0.011396204589024454,0.74
Day 5,0.009926956925959086,0.76
Day 6,0.008212080774908316,0.8
Day 7,0.007587571264536007,0.76
Day 8,0.008514252520808594,0.78
Day 9,0.007930699979710635,0.84
Day 10,0.008167203179292985,0.86
Day 11,0.008519023448998284,0.76
Day 12,0.008347201439458095,0.76
Day 13,0.010417379631356954,0.68
Day 14,0.007637622065108384,0.78
Day 15,0.006940265167322557,0.9
Day 16,0.006372280199355791,0.82
Day 17,0.0072491156418913755,0.84
Day 18,0.005355474350237981,0.9
Day 19,0.004667475715480161,0.84
