Day,MSE_mu,Accuracy
Day 0,0.017631424544719086,0.92
Day 1,0.008764793172519623,0.94
Day 2,0.009309131397224538,0.64
Day 3,0.012355835272022686,0.78
Day 4,0.012905285248056555,0.62
Day 5,0.008743948568963171,0.68
Day 6,0.009320970178887627,0.9
Day 7,0.013046895570751435,0.72
Day 8,0.0064477577451473676,0.82
Day 9,0.007362016511162317,0.82
Day 10,0.007142175324477899,0.84
Day 11,0.0069928908936333365,0.84
Day 12,0.006742375191236574,0.86
Day 13,0.007026533392986778,0.78
Day 14,0.0061286689081346025,0.88
Day 15,0.006739836466498731,0.86
Day 16,0.0042834908687767485,0.84
Day 17,0.003959924685626236,0.84
Day 18,0.0034727368917497636,0.88
Day 19,0.004938605570353677,0.86
