Day,MSE_mu,Accuracy
Day 0,0.017868741312570074,0.8
Day 1,0.018472829075685017,0.66
Day 2,0.011046057354601048,0.88
Day 3,0.007099795229691071,0.82
Day 4,0.008953867292483474,0.8
Day 5,0.011245140802386247,0.66
Day 6,0.009199556785169942,0.82
Day 7,0.008220488192213425,0.82
Day 8,0.009721351982459093,0.92
Day 9,0.00715923634735083,0.58
Day 10,0.0064399704624197055,0.74
Day 11,0.0072474674090116774,0.78
Day 12,0.006657711213618702,0.9
Day 13,0.004998180646523376,0.7
Day 14,0.004613545901183801,0.88
Day 15,0.0054259091873741444,0.8
Day 16,0.004808921349314496,0.58
Day 17,0.00636294351991102,0.86
Day 18,0.0034161528117192166,0.94
Day 19,0.006160022120627598,0.8
