Day,MSE_mu,Accuracy
Day 0,0.03554897767288582,0.66
Day 1,0.01650730817377841,0.86
Day 2,0.013733862815490761,0.84
Day 3,0.008594757759781057,0.76
Day 4,0.008251575341175836,0.8
Day 5,0.008422732536318096,0.86
Day 6,0.007565213277086522,0.78
Day 7,0.008092925815514596,0.88
Day 8,0.009779907504581757,0.82
Day 9,0.006996470080104881,0.8
Day 10,0.008470411763263401,0.7
Day 11,0.008067817395504143,0.78
Day 12,0.005283249690142745,0.9
Day 13,0.005768873771240962,0.88
Day 14,0.007223543095198211,0.74
Day 15,0.00673076887427458,0.84
Day 16,0.004895080307347942,0.88
Day 17,0.003963378214738598,0.88
Day 18,0.004782245997198799,0.84
Day 19,0.003594400712788652,0.78
