Day,MSE_mu,Accuracy
Day 0,0.03059044620993087,0.66
Day 1,0.022594857370816984,0.66
Day 2,0.015202248396903808,0.7
Day 3,0.01171772646550799,0.8
Day 4,0.018145904356644933,0.54
Day 5,0.01745474779832115,0.7
Day 6,0.008642914704086797,0.92
Day 7,0.009749518638854423,0.86
Day 8,0.008183185905105533,0.82
Day 9,0.009969118980759284,0.84
Day 10,0.009264426366308632,0.94
Day 11,0.0064731966463136975,0.84
Day 12,0.006901468976225821,0.76
Day 13,0.008135055123506487,0.76
Day 14,0.007262477895174913,0.84
Day 15,0.007777861557402713,0.78
Day 16,0.00831537071914899,0.78
Day 17,0.006210618815673218,0.76
Day 18,0.0059256579145797175,0.82
Day 19,0.006158907981807611,0.86
