Day,MSE_mu,Accuracy
Day 0,0.016552281472433362,0.84
Day 1,0.016448435441564255,0.72
Day 2,0.013999177069820639,0.78
Day 3,0.007268745327120156,0.84
Day 4,0.008388981991500663,0.76
Day 5,0.007554077817963422,0.82
Day 6,0.007479000123157767,0.84
Day 7,0.004798825733957182,0.84
Day 8,0.007347615408887877,0.82
Day 9,0.004764026012724591,0.88
Day 10,0.005500370605934271,0.82
Day 11,0.006486338322947412,0.84
Day 12,0.0034508426659818204,0.7
Day 13,0.006822391886372749,0.8
Day 14,0.006737698343363078,0.86
Day 15,0.003211409279491313,0.86
Day 16,0.004994696612231226,0.7
Day 17,0.005193141570015349,0.82
Day 18,0.004103774952878701,0.82
Day 19,0.004385007185111757,0.84
