Day,MSE_mu,Accuracy
Day 0,0.029345097263387455,0.68
Day 1,0.02358997172756437,0.7
Day 2,0.018589899560444267,0.64
Day 3,0.015520852401007302,0.72
Day 4,0.014107537066071114,0.72
Day 5,0.011181202942942337,0.78
Day 6,0.012521528002100624,0.9
Day 7,0.011304958324224844,0.88
Day 8,0.010082082035343552,0.88
Day 9,0.01100001104737393,0.72
Day 10,0.010949389598881637,0.76
Day 11,0.0070678021650322515,0.8
Day 12,0.0072792980857997345,0.84
Day 13,0.007558725292808287,0.88
Day 14,0.007669493297721182,0.8
Day 15,0.007654754978797978,0.76
Day 16,0.008778525209623366,0.82
Day 17,0.0056068533062510586,0.92
Day 18,0.0072675798289301196,0.82
Day 19,0.004899174959895302,0.88
