Day,RMSTE,RMSRE,Accuracy
Day 0,0.08797873975258125,0.10632214313294289,0.84
Day 1,0.10185640530867886,0.1269022927058217,0.8
Day 2,0.08774140409559737,0.11202606226223649,0.84
Day 3,0.0836930307827022,0.1014650937620596,0.88
Day 4,0.09038915929591786,0.1072318184987269,0.9
Day 5,0.09078010977771381,0.10903460905530969,0.9
Day 6,0.1018936185908245,0.12051982106970974,0.76
Day 7,0.07519101999666225,0.09084615755746284,0.74
Day 8,0.09066422173659844,0.11256631815376822,0.84
Day 9,0.08781546693233684,0.10894784817696732,0.84
Day 10,0.10324797993961278,0.1279354051293872,0.8
Day 11,0.07637414087668881,0.095580513392945,0.82
Day 12,0.09511636902326691,0.11828901795312241,0.76
Day 13,0.09411585914499104,0.11614707996608101,0.82
Day 14,0.09904229871638137,0.12113974835576659,0.84
Day 15,0.09588634316981282,0.11321627288716236,0.72
Day 16,0.09693726824069665,0.11907848590367905,0.9
Day 17,0.09846780255609176,0.12195122308819856,0.8
Day 18,0.09713761826482231,0.12184364014395177,0.8
Day 19,0.0896522934081131,0.10977148803107882,0.94
