Day,RMSTE,RMSRE,Accuracy
Day 0,0.09180924039692359,0.112410712024133,0.9
Day 1,0.07803003468146696,0.1009889027652088,0.78
Day 2,0.08367216799987076,0.10649827530804891,0.8
Day 3,0.07238956339724507,0.09478510448785064,0.64
Day 4,0.07352672647693825,0.09136545323287733,0.82
Day 5,0.06967883126631735,0.0923628432896339,0.7
Day 6,0.086300464522664,0.11035483212229116,0.76
Day 7,0.0721864005981059,0.08968856949579354,0.82
Day 8,0.08479157348596292,0.11474161705128354,0.72
Day 9,0.08333548518161986,0.10941422033077647,0.58
Day 10,0.08223390045383754,0.10117028088840227,0.62
Day 11,0.0796258118390846,0.09531686292827786,0.78
Day 12,0.07965330514736044,0.10665257408943693,0.82
Day 13,0.08003269035567814,0.10018889884750783,0.54
Day 14,0.0744578908955428,0.09293005550514012,0.82
Day 15,0.08121519721055878,0.09871526367379467,0.7
Day 16,0.07075899128954292,0.09602140154051118,0.86
Day 17,0.06487348257692527,0.08188681249967981,0.78
Day 18,0.08192627415808924,0.10377765418619102,0.7
Day 19,0.07184144816836224,0.09447048757713647,0.78
