Day,RMSTE,RMSRE,Accuracy
Day 0,0.09976747119243334,0.12354835533825474,0.82
Day 1,0.0736286316711337,0.09991871122426048,0.8
Day 2,0.08430779295778398,0.10775815432896942,0.88
Day 3,0.09708299884072982,0.12406954662058337,0.88
Day 4,0.0915040951114264,0.11878418662913122,0.86
Day 5,0.09185279048124737,0.11370232007841188,0.9
Day 6,0.10305867492087105,0.12674571496436352,0.94
Day 7,0.08290292952691017,0.10866195088961873,0.72
Day 8,0.08729832488739558,0.1181436091559689,0.88
Day 9,0.09002159227101508,0.11086611694201372,0.88
Day 10,0.09123735965849228,0.11157818072863408,0.7
Day 11,0.08595035553174044,0.1047774897026348,0.78
Day 12,0.09174986668654808,0.11235660622991012,0.76
Day 13,0.0890615466684261,0.11067728038958193,0.92
Day 14,0.07767846856768736,0.10489346977855567,0.88
Day 15,0.08605754360657242,0.10346211957796714,0.86
Day 16,0.09169263168796421,0.11597279405702733,0.78
Day 17,0.08418082917437474,0.10431199535129816,0.84
Day 18,0.09851503347326142,0.12568772075511486,0.8
Day 19,0.09340738135787348,0.11937140149211894,0.8
