Day,RMSTE,RMSRE,Accuracy
Day 0,0.09141273892277392,0.10487805143453088,0.86
Day 1,0.08666991079870398,0.10534635559824572,0.76
Day 2,0.09543949107604675,0.12091937385859614,0.82
Day 3,0.08182927205548911,0.10203373833487635,0.8
Day 4,0.07818455439658592,0.09869360659380674,0.88
Day 5,0.08778402343643044,0.10715583379516337,0.7
Day 6,0.07773935558019056,0.1041517795872037,0.82
Day 7,0.07848463777780341,0.10142131750165903,0.64
Day 8,0.08329412648739849,0.10699488743347568,0.72
Day 9,0.08500486262286606,0.1064326601132899,0.82
Day 10,0.08705122812392475,0.11204616569549312,0.84
Day 11,0.07727805788286973,0.09928246840967,0.72
Day 12,0.07895013536798821,0.09447027611696059,0.84
Day 13,0.0669415874122953,0.0879382156075849,0.86
Day 14,0.07110277815753303,0.08747275105529957,0.74
Day 15,0.0758949890516744,0.0905321398366969,0.72
Day 16,0.06857184543108205,0.08725373889845493,0.8
Day 17,0.08429697513041975,0.10640622809955926,0.8
Day 18,0.08961492208841425,0.1121489547190331,0.62
Day 19,0.08705321775821392,0.1077489964834524,0.72
