Day,RMSTE,RMSRE,Accuracy
Day 0,0.09330209729249346,0.11290322333402823,0.78
Day 1,0.07609636869608201,0.0966640894753117,0.84
Day 2,0.08852380293134013,0.11813550802802505,0.72
Day 3,0.08723888127911758,0.11497760142466217,0.76
Day 4,0.09518865992291367,0.11980326038734515,0.88
Day 5,0.09866942081162329,0.12040109294463597,0.84
Day 6,0.08257223600599163,0.10856553814622644,0.76
Day 7,0.10366511314681565,0.12409800720085129,0.84
Day 8,0.08885119290726122,0.11320796862514229,0.78
Day 9,0.09794801527563748,0.12122908144302277,0.86
Day 10,0.09716526518836212,0.11825223864445834,0.7
Day 11,0.10795922809881076,0.12647452516575755,0.74
Day 12,0.08467320353004111,0.10396073588868128,0.76
Day 13,0.09866000745979366,0.12031227771893938,0.8
Day 14,0.10338719071775883,0.12743512275092966,0.9
Day 15,0.09858823543093326,0.11979739637046377,0.8
Day 16,0.08720699309698444,0.11010813280454505,0.74
Day 17,0.09878748634806885,0.12272586053570234,0.84
Day 18,0.09520032257667725,0.11611002001850618,0.7
Day 19,0.09453207377085134,0.11548571467301286,0.78
