Day,RMSTE,RMSRE,Accuracy
Day 0,0.07588873910494152,0.09697229630096392,0.72
Day 1,0.09788843460941571,0.1186425056881903,0.82
Day 2,0.09278319523331127,0.11144156325217852,0.92
Day 3,0.08509203564232437,0.10424234176280173,0.9
Day 4,0.07847217493752336,0.09883480280589137,0.82
Day 5,0.07715005853541043,0.1045342839363907,0.76
Day 6,0.09184101792389877,0.11142178653406301,0.84
Day 7,0.08860316381338533,0.1082668110577312,0.7
Day 8,0.08660602804210162,0.10313611679689531,0.78
Day 9,0.08965740751368208,0.10766615630335774,0.8
Day 10,0.08096267113088772,0.10341016715414361,0.8
Day 11,0.0830904052546406,0.10155772772949072,0.7
Day 12,0.08513841120328781,0.11167716900045926,0.9
Day 13,0.09726103384053532,0.11773705316111095,0.8
Day 14,0.09614702662371628,0.11778446651740987,0.7
Day 15,0.10694961905794291,0.1260612958816182,0.72
Day 16,0.09730283463707437,0.11711289904015955,0.72
Day 17,0.09531950713945271,0.11345754171416059,0.78
Day 18,0.08993191060936742,0.1057229122979626,0.84
Day 19,0.0786699362168792,0.0954201409467724,0.72
