Day,RMSTE,RMSRE,Accuracy
Day 0,0.07815428423184806,0.09652195319566576,0.82
Day 1,0.09119193594120721,0.10756997564868007,0.8
Day 2,0.08812903226488386,0.10951359558993042,0.76
Day 3,0.08546734063450293,0.11100873775863351,0.8
Day 4,0.0888142902803631,0.10982798933601565,0.8
Day 5,0.0867890882416311,0.10420414131745824,0.8
Day 6,0.0829854400321954,0.10108715673182078,0.8
Day 7,0.0765994474978081,0.09986597571678385,0.78
Day 8,0.08086353826363674,0.0999538668404913,0.82
Day 9,0.0910748847030577,0.11364798431027709,0.8
Day 10,0.08802483352715038,0.11143946721627859,0.86
Day 11,0.08735436766965497,0.11111645164392359,0.58
Day 12,0.08005914947007015,0.09605741168607457,0.68
Day 13,0.09189299967473102,0.11224793411818615,0.82
Day 14,0.09296396916157378,0.1159052111306546,0.76
Day 15,0.0770871276837794,0.1038346943434646,0.8
Day 16,0.092830871742664,0.11785469673971383,0.84
Day 17,0.08900110671744683,0.11091357307149788,0.76
Day 18,0.08048258791115553,0.09610921779263873,0.74
Day 19,0.08631344833868537,0.10106213487668664,0.84
