Day,RMSTE,RMSRE,Accuracy
Day 0,0.0872506257027408,0.10908200988372631,0.68
Day 1,0.08724965789674337,0.10789478154030886,0.78
Day 2,0.08899948969402677,0.11116859899478262,0.84
Day 3,0.0876913358655848,0.11435871722739978,0.76
Day 4,0.09838633057622231,0.12113932713038761,0.76
Day 5,0.08826484937899208,0.11087069576960343,0.78
Day 6,0.08123585528403841,0.10202052713053006,0.74
Day 7,0.08545261937750492,0.10922277327443217,0.76
Day 8,0.08631053226785627,0.10393231656474751,0.84
Day 9,0.09137039723536017,0.11398324333750437,0.72
Day 10,0.09407936797932445,0.11889721855732835,0.72
Day 11,0.0730156473603825,0.08784105018410393,0.9
Day 12,0.0801390575426826,0.10295107135273074,0.66
Day 13,0.07401317042555271,0.09177502819749435,0.68
Day 14,0.08108794955886889,0.09955427426898525,0.84
Day 15,0.08734844445132221,0.11098504407037418,0.78
Day 16,0.0764236622618039,0.09593387745600362,0.7
Day 17,0.08331741303799278,0.10564173132986905,0.64
Day 18,0.07949688029812293,0.10240176317495096,0.78
Day 19,0.08015796692193855,0.10085550972512634,0.82
