Day,RMSTE,RMSRE,Accuracy
Day 0,0.08157372844034097,0.09317797621960337,0.78
Day 1,0.07050824146936409,0.0863798154670061,0.88
Day 2,0.08935520037392419,0.10321034321905367,0.86
Day 3,0.06560511281675152,0.08175565322298899,0.7
Day 4,0.08262941700924402,0.10425357755703267,0.72
Day 5,0.07886104811467914,0.0995247712454015,0.74
Day 6,0.09001785794675321,0.10707479952747859,0.72
Day 7,0.0801713351136442,0.09507597881058712,0.82
Day 8,0.07215132235891816,0.08795527729757593,0.68
Day 9,0.07135758053841461,0.0869343734955668,0.84
Day 10,0.06475443875542203,0.07922338928012454,0.72
Day 11,0.0628951321256984,0.07487300654243066,0.76
Day 12,0.07561228726366408,0.1007947944720424,0.82
Day 13,0.08359112288086833,0.10149947256472483,0.8
Day 14,0.08849274044307864,0.10606293789972925,0.62
Day 15,0.08033344241159733,0.09605367687737697,0.78
Day 16,0.07859568999347598,0.09160834989986717,0.8
Day 17,0.08203120665123984,0.10039535004766442,0.78
Day 18,0.08392047069886811,0.10662642219504503,0.76
Day 19,0.08309228742684098,0.10178418838152373,0.78
