Day,RMSTE,RMSRE,Accuracy
Day 0,0.08395549542249421,0.10819686979597307,0.76
Day 1,0.06995608107903993,0.08715585958197405,0.88
Day 2,0.08621226076454315,0.10544259128945836,0.76
Day 3,0.08205295936344595,0.10024892346285334,0.84
Day 4,0.08711699298249294,0.10928034288775762,0.92
Day 5,0.10230079953184319,0.12034969152375342,0.8
Day 6,0.08977661171471604,0.11078251189749674,0.82
Day 7,0.08744977869996493,0.11408307738338462,0.7
Day 8,0.09145845499360966,0.1093288028815412,0.96
Day 9,0.09012320614604703,0.1089668925652541,0.8
Day 10,0.09270955907923442,0.10993139248723914,0.9
Day 11,0.10265235137506958,0.11502349926416006,0.84
Day 12,0.08140570270410445,0.09888812994408097,0.78
Day 13,0.09209584969011375,0.10939999516085057,0.88
Day 14,0.07225828697573417,0.09060628732976335,0.88
Day 15,0.09871668316340744,0.1160303822852015,0.76
Day 16,0.09747422522175189,0.11272918698916636,0.7
Day 17,0.07947756961618105,0.09819124400142364,0.78
Day 18,0.08824624503225824,0.10763813201210663,0.72
Day 19,0.09309483647932093,0.11331207624609664,0.82
