Day,MSE_mu,Accuracy
Day 0,0.02040453852246838,0.86
Day 1,0.023040089429453122,0.82
Day 2,0.01716403724588251,0.86
Day 3,0.011706440624270308,0.84
Day 4,0.02698826105895635,0.7
Day 5,0.037754628974017095,0.68
Day 6,0.02892468737921061,0.74
Day 7,0.03043229653555913,0.76
Day 8,0.02655783545277428,0.78
Day 9,0.022952905464868435,0.8
Day 10,0.028102148935806613,0.72
Day 11,0.01822941811792791,0.86
Day 12,0.01386744850514685,0.9
Day 13,0.01916318397531655,0.86
Day 14,0.015266194745125748,0.98
Day 15,0.021148730714689347,0.82
Day 16,0.02438119644079907,0.82
Day 17,0.02827900964887974,0.78
Day 18,0.020931180264263827,0.8
Day 19,0.02075461452878763,0.84
