Day,MSE_mu,Accuracy
Day 0,0.016343755830102176,0.9
Day 1,0.02142931387440034,0.8
Day 2,0.03224709243523154,0.68
Day 3,0.027131151504296375,0.82
Day 4,0.01538699685360833,0.86
Day 5,0.03954585726262153,0.64
Day 6,0.021990211468337656,0.86
Day 7,0.03064964104988439,0.62
Day 8,0.02448396277857111,0.9
Day 9,0.03862590753056473,0.56
Day 10,0.030502350382304238,0.72
Day 11,0.025410947064728757,0.62
Day 12,0.02019972871489054,0.76
Day 13,0.01673406564787026,0.78
Day 14,0.023042171123470016,0.86
Day 15,0.024263527916351682,0.86
Day 16,0.023440866604813725,0.86
Day 17,0.03219872370005205,0.62
Day 18,0.015510937192081216,0.84
Day 19,0.02712665853104252,0.7
