Day,MSE_mu,Accuracy
Day 0,0.05526965030161573,0.52
Day 1,0.025789909178166006,0.62
Day 2,0.015776622977096796,0.9
Day 3,0.02414022268118748,0.82
Day 4,0.025966539209223042,0.68
Day 5,0.022308020470859925,0.8
Day 6,0.023302914287092368,0.7
Day 7,0.021416256889542008,0.82
Day 8,0.01910528988646608,0.82
Day 9,0.028029340720344742,0.72
Day 10,0.021180460096788454,0.7
Day 11,0.02146876797127962,0.76
Day 12,0.03431158315235432,0.7
Day 13,0.02616206622470295,0.78
Day 14,0.023458051723991333,0.74
Day 15,0.024925439479649092,0.76
Day 16,0.0224036791829136,0.84
Day 17,0.035264490131676096,0.68
Day 18,0.021715521776754086,0.86
Day 19,0.022055695777311948,0.76
